number,trial_id,id,url,is_nsfw,subject_id,trial_number,prompt,created_at,experiment_name,containsNSFW,filename,filepath,reference,trial_type,trial_code,curation,Experience,experiment_name1,Duration..in.seconds.,imagenumber,choice,cosine
2272,670d06378fc41826ca81e204,670d06378fc41826ca81e208,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2HHAZHrzB6koQPL_Aesthetics Q2_3.png,FALSE,FS_2HHAZHrzB6koQPL,Aesthetics Q2,A cartoon landscape with trees that got burned by its painter and people stepping on the painting,2024-10-14T11:53:27Z,Laypeople_final,0,FS_2HHAZHrzB6koQPL_Aesthetics Q2_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2HHAZHrzB6koQPL_Aesthetics Q2_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q2.png,Creative,Q42_A2_Cartoon_C,1,1,Laypeople_final,566,4,FALSE,0.8024033015483313
2273,670d06628fc41826ca81e209,670d06628fc41826ca81e20a,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8Cq4LpVii4K5Nyg_FaithfulQ4_0.png,FALSE,FS_8Cq4LpVii4K5Nyg,FaithfulQ4,art picture showing basket full of apples and apples around it that are over a table that has blue cloth onto it and the background is tales in blue andorange,2024-10-14T11:54:10Z,Laypeople_final,0,FS_8Cq4LpVii4K5Nyg_FaithfulQ4_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8Cq4LpVii4K5Nyg_FaithfulQ4_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,4,1,Laypeople_final,1024,1,FALSE,0.8942296435986097
2274,670d06628fc41826ca81e209,670d06628fc41826ca81e20b,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8Cq4LpVii4K5Nyg_FaithfulQ4_1.png,FALSE,FS_8Cq4LpVii4K5Nyg,FaithfulQ4,art picture showing basket full of apples and apples around it that are over a table that has blue cloth onto it and the background is tales in blue andorange,2024-10-14T11:54:10Z,Laypeople_final,0,FS_8Cq4LpVii4K5Nyg_FaithfulQ4_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8Cq4LpVii4K5Nyg_FaithfulQ4_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,4,1,Laypeople_final,1024,2,FALSE,0.8997827700147863
2275,670d06628fc41826ca81e209,670d06628fc41826ca81e20c,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8Cq4LpVii4K5Nyg_FaithfulQ4_2.png,FALSE,FS_8Cq4LpVii4K5Nyg,FaithfulQ4,art picture showing basket full of apples and apples around it that are over a table that has blue cloth onto it and the background is tales in blue andorange,2024-10-14T11:54:10Z,Laypeople_final,0,FS_8Cq4LpVii4K5Nyg_FaithfulQ4_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8Cq4LpVii4K5Nyg_FaithfulQ4_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,4,1,Laypeople_final,1024,3,FALSE,0.8817337182278474
2276,670d06628fc41826ca81e209,670d06628fc41826ca81e20d,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8Cq4LpVii4K5Nyg_FaithfulQ4_3.png,FALSE,FS_8Cq4LpVii4K5Nyg,FaithfulQ4,art picture showing basket full of apples and apples around it that are over a table that has blue cloth onto it and the background is tales in blue andorange,2024-10-14T11:54:10Z,Laypeople_final,0,FS_8Cq4LpVii4K5Nyg_FaithfulQ4_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8Cq4LpVii4K5Nyg_FaithfulQ4_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,4,1,Laypeople_final,1024,4,TRUE,0.9098638538190078
2277,670d06698fc41826ca81e20e,670d06698fc41826ca81e20f,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8aQxMT0DRCyfKxM_Aesthetics Q1_0.png,FALSE,FS_8aQxMT0DRCyfKxM,Aesthetics Q1,"A photo of a gray classic Mini Cooper flying in space with several other  strange vehicles going to a distant galaxy, cartoony, strange",2024-10-14T11:54:17Z,Laypeople_final,0,FS_8aQxMT0DRCyfKxM_Aesthetics Q1_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8aQxMT0DRCyfKxM_Aesthetics Q1_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,3,3,Laypeople_final,846,1,FALSE,0.7357528815894752
2278,670d06698fc41826ca81e20e,670d06698fc41826ca81e210,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8aQxMT0DRCyfKxM_Aesthetics Q1_1.png,FALSE,FS_8aQxMT0DRCyfKxM,Aesthetics Q1,"A photo of a gray classic Mini Cooper flying in space with several other  strange vehicles going to a distant galaxy, cartoony, strange",2024-10-14T11:54:17Z,Laypeople_final,0,FS_8aQxMT0DRCyfKxM_Aesthetics Q1_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8aQxMT0DRCyfKxM_Aesthetics Q1_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,3,3,Laypeople_final,846,2,FALSE,0.7238981752889139
2279,670d06698fc41826ca81e20e,670d06698fc41826ca81e211,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8aQxMT0DRCyfKxM_Aesthetics Q1_2.png,FALSE,FS_8aQxMT0DRCyfKxM,Aesthetics Q1,"A photo of a gray classic Mini Cooper flying in space with several other  strange vehicles going to a distant galaxy, cartoony, strange",2024-10-14T11:54:17Z,Laypeople_final,0,FS_8aQxMT0DRCyfKxM_Aesthetics Q1_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8aQxMT0DRCyfKxM_Aesthetics Q1_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,3,3,Laypeople_final,846,3,TRUE,0.7056814095420268
2280,670d06698fc41826ca81e20e,670d06698fc41826ca81e212,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8aQxMT0DRCyfKxM_Aesthetics Q1_3.png,FALSE,FS_8aQxMT0DRCyfKxM,Aesthetics Q1,"A photo of a gray classic Mini Cooper flying in space with several other  strange vehicles going to a distant galaxy, cartoony, strange",2024-10-14T11:54:17Z,Laypeople_final,0,FS_8aQxMT0DRCyfKxM_Aesthetics Q1_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8aQxMT0DRCyfKxM_Aesthetics Q1_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,3,3,Laypeople_final,846,4,FALSE,0.7177896199132627
2281,670d06738fc41826ca81e213,670d06738fc41826ca81e214,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2HHAZHrzB6koQPL_Aesthetics Q3_0.png,FALSE,FS_2HHAZHrzB6koQPL,Aesthetics Q3,"Painting of a penguin in a museum that cannot be seen by people passing by, covering the paiting completely, and a bigger picture of computer",2024-10-14T11:54:27Z,Laypeople_final,0,FS_2HHAZHrzB6koQPL_Aesthetics Q3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2HHAZHrzB6koQPL_Aesthetics Q3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,4,1,Laypeople_final,566,1,FALSE,0.7986462082169244
2282,670d06738fc41826ca81e213,670d06738fc41826ca81e215,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2HHAZHrzB6koQPL_Aesthetics Q3_1.png,FALSE,FS_2HHAZHrzB6koQPL,Aesthetics Q3,"Painting of a penguin in a museum that cannot be seen by people passing by, covering the paiting completely, and a bigger picture of computer",2024-10-14T11:54:27Z,Laypeople_final,0,FS_2HHAZHrzB6koQPL_Aesthetics Q3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2HHAZHrzB6koQPL_Aesthetics Q3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,4,1,Laypeople_final,566,2,FALSE,0.8069633679646568
2283,670d06738fc41826ca81e213,670d06738fc41826ca81e216,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2HHAZHrzB6koQPL_Aesthetics Q3_2.png,FALSE,FS_2HHAZHrzB6koQPL,Aesthetics Q3,"Painting of a penguin in a museum that cannot be seen by people passing by, covering the paiting completely, and a bigger picture of computer",2024-10-14T11:54:27Z,Laypeople_final,0,FS_2HHAZHrzB6koQPL_Aesthetics Q3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2HHAZHrzB6koQPL_Aesthetics Q3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,4,1,Laypeople_final,566,3,FALSE,0.730944866020509
2284,670d06738fc41826ca81e213,670d06738fc41826ca81e217,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2HHAZHrzB6koQPL_Aesthetics Q3_3.png,FALSE,FS_2HHAZHrzB6koQPL,Aesthetics Q3,"Painting of a penguin in a museum that cannot be seen by people passing by, covering the paiting completely, and a bigger picture of computer",2024-10-14T11:54:27Z,Laypeople_final,0,FS_2HHAZHrzB6koQPL_Aesthetics Q3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2HHAZHrzB6koQPL_Aesthetics Q3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,4,1,Laypeople_final,566,4,TRUE,0.8175072527052397
2285,670d06998fc41826ca81e218,670d06998fc41826ca81e219,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8aQxMT0DRCyfKxM_Aesthetics Q2_0.png,FALSE,FS_8aQxMT0DRCyfKxM,Aesthetics Q2,A cartoon landscape with trees that look like animal on a strange planet with big cities,2024-10-14T11:55:05Z,Laypeople_final,0,FS_8aQxMT0DRCyfKxM_Aesthetics Q2_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8aQxMT0DRCyfKxM_Aesthetics Q2_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q2.png,Creative,Q42_A2_Cartoon_C,1,3,Laypeople_final,846,1,TRUE,0.8247945472675959
2286,670d06998fc41826ca81e218,670d06998fc41826ca81e21a,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8aQxMT0DRCyfKxM_Aesthetics Q2_1.png,FALSE,FS_8aQxMT0DRCyfKxM,Aesthetics Q2,A cartoon landscape with trees that look like animal on a strange planet with big cities,2024-10-14T11:55:05Z,Laypeople_final,0,FS_8aQxMT0DRCyfKxM_Aesthetics Q2_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8aQxMT0DRCyfKxM_Aesthetics Q2_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q2.png,Creative,Q42_A2_Cartoon_C,1,3,Laypeople_final,846,2,FALSE,0.834976122442981
2287,670d06998fc41826ca81e218,670d06998fc41826ca81e21b,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8aQxMT0DRCyfKxM_Aesthetics Q2_2.png,FALSE,FS_8aQxMT0DRCyfKxM,Aesthetics Q2,A cartoon landscape with trees that look like animal on a strange planet with big cities,2024-10-14T11:55:05Z,Laypeople_final,0,FS_8aQxMT0DRCyfKxM_Aesthetics Q2_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8aQxMT0DRCyfKxM_Aesthetics Q2_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q2.png,Creative,Q42_A2_Cartoon_C,1,3,Laypeople_final,846,3,FALSE,0.8310191296161853
2288,670d06998fc41826ca81e218,670d06998fc41826ca81e21c,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8aQxMT0DRCyfKxM_Aesthetics Q2_3.png,FALSE,FS_8aQxMT0DRCyfKxM,Aesthetics Q2,A cartoon landscape with trees that look like animal on a strange planet with big cities,2024-10-14T11:55:05Z,Laypeople_final,0,FS_8aQxMT0DRCyfKxM_Aesthetics Q2_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8aQxMT0DRCyfKxM_Aesthetics Q2_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q2.png,Creative,Q42_A2_Cartoon_C,1,3,Laypeople_final,846,4,FALSE,0.8451916615512736
2289,670d069e8fc41826ca81e21d,670d069e8fc41826ca81e21e,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2HHAZHrzB6koQPL_Aesthetics Q1_0.png,FALSE,FS_2HHAZHrzB6koQPL,Aesthetics Q1,A photo of a gray classic Mini Cooper that got ran over by a truck in the traffic in New York's empire state tower,2024-10-14T11:55:10Z,Laypeople_final,0,FS_2HHAZHrzB6koQPL_Aesthetics Q1_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2HHAZHrzB6koQPL_Aesthetics Q1_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,4,1,Laypeople_final,566,1,FALSE,0.8025205719281021
2290,670d069e8fc41826ca81e21d,670d069e8fc41826ca81e21f,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2HHAZHrzB6koQPL_Aesthetics Q1_1.png,FALSE,FS_2HHAZHrzB6koQPL,Aesthetics Q1,A photo of a gray classic Mini Cooper that got ran over by a truck in the traffic in New York's empire state tower,2024-10-14T11:55:10Z,Laypeople_final,0,FS_2HHAZHrzB6koQPL_Aesthetics Q1_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2HHAZHrzB6koQPL_Aesthetics Q1_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,4,1,Laypeople_final,566,2,FALSE,0.8479239724889722
2291,670d069e8fc41826ca81e21d,670d069e8fc41826ca81e220,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2HHAZHrzB6koQPL_Aesthetics Q1_2.png,FALSE,FS_2HHAZHrzB6koQPL,Aesthetics Q1,A photo of a gray classic Mini Cooper that got ran over by a truck in the traffic in New York's empire state tower,2024-10-14T11:55:10Z,Laypeople_final,0,FS_2HHAZHrzB6koQPL_Aesthetics Q1_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2HHAZHrzB6koQPL_Aesthetics Q1_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,4,1,Laypeople_final,566,3,FALSE,0.9044258821985249
2292,670d069e8fc41826ca81e21d,670d069e8fc41826ca81e221,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2HHAZHrzB6koQPL_Aesthetics Q1_3.png,FALSE,FS_2HHAZHrzB6koQPL,Aesthetics Q1,A photo of a gray classic Mini Cooper that got ran over by a truck in the traffic in New York's empire state tower,2024-10-14T11:55:10Z,Laypeople_final,0,FS_2HHAZHrzB6koQPL_Aesthetics Q1_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2HHAZHrzB6koQPL_Aesthetics Q1_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,4,1,Laypeople_final,566,4,TRUE,0.8151340681079768
2293,670d06b28fc41826ca81e222,670d06b28fc41826ca81e223,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_4IcwEwI0GIoApMG_FaithfulQ3_0.png,FALSE,FS_4IcwEwI0GIoApMG,FaithfulQ3,a small water fall going down into a leak surounded by trees and flowers. in the distance we can see mountains. the picture has cartoonish vibes,2024-10-14T11:55:30Z,Laypeople_final,0,FS_4IcwEwI0GIoApMG_FaithfulQ3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_4IcwEwI0GIoApMG_FaithfulQ3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,3,3,Laypeople_final,1276,1,FALSE,0.7627862422047434
2294,670d06b28fc41826ca81e222,670d06b28fc41826ca81e224,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_4IcwEwI0GIoApMG_FaithfulQ3_1.png,FALSE,FS_4IcwEwI0GIoApMG,FaithfulQ3,a small water fall going down into a leak surounded by trees and flowers. in the distance we can see mountains. the picture has cartoonish vibes,2024-10-14T11:55:30Z,Laypeople_final,0,FS_4IcwEwI0GIoApMG_FaithfulQ3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_4IcwEwI0GIoApMG_FaithfulQ3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,3,3,Laypeople_final,1276,2,FALSE,0.752068316081061
2295,670d06b28fc41826ca81e222,670d06b28fc41826ca81e225,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_4IcwEwI0GIoApMG_FaithfulQ3_2.png,FALSE,FS_4IcwEwI0GIoApMG,FaithfulQ3,a small water fall going down into a leak surounded by trees and flowers. in the distance we can see mountains. the picture has cartoonish vibes,2024-10-14T11:55:30Z,Laypeople_final,0,FS_4IcwEwI0GIoApMG_FaithfulQ3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_4IcwEwI0GIoApMG_FaithfulQ3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,3,3,Laypeople_final,1276,3,TRUE,0.7603142836037683
2296,670d06b28fc41826ca81e222,670d06b28fc41826ca81e226,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_4IcwEwI0GIoApMG_FaithfulQ3_3.png,FALSE,FS_4IcwEwI0GIoApMG,FaithfulQ3,a small water fall going down into a leak surounded by trees and flowers. in the distance we can see mountains. the picture has cartoonish vibes,2024-10-14T11:55:30Z,Laypeople_final,0,FS_4IcwEwI0GIoApMG_FaithfulQ3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_4IcwEwI0GIoApMG_FaithfulQ3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,3,3,Laypeople_final,1276,4,FALSE,0.750831501844018
2297,670d06c48fc41826ca81e227,670d06c48fc41826ca81e228,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8aQxMT0DRCyfKxM_FaithfulQ1_0.png,FALSE,FS_8aQxMT0DRCyfKxM,FaithfulQ1,Photograph of a medieval castle in an anime cartoon with aliens and robot fighting each others,2024-10-14T11:55:48Z,Laypeople_final,0,FS_8aQxMT0DRCyfKxM_FaithfulQ1_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8aQxMT0DRCyfKxM_FaithfulQ1_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,4,3,Laypeople_final,846,1,FALSE,0.5829625770282445
2298,670d06c48fc41826ca81e227,670d06c48fc41826ca81e229,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8aQxMT0DRCyfKxM_FaithfulQ1_1.png,FALSE,FS_8aQxMT0DRCyfKxM,FaithfulQ1,Photograph of a medieval castle in an anime cartoon with aliens and robot fighting each others,2024-10-14T11:55:48Z,Laypeople_final,0,FS_8aQxMT0DRCyfKxM_FaithfulQ1_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8aQxMT0DRCyfKxM_FaithfulQ1_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,4,3,Laypeople_final,846,2,FALSE,0.5687924352464984
2299,670d06c48fc41826ca81e227,670d06c48fc41826ca81e22a,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8aQxMT0DRCyfKxM_FaithfulQ1_2.png,FALSE,FS_8aQxMT0DRCyfKxM,FaithfulQ1,Photograph of a medieval castle in an anime cartoon with aliens and robot fighting each others,2024-10-14T11:55:48Z,Laypeople_final,0,FS_8aQxMT0DRCyfKxM_FaithfulQ1_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8aQxMT0DRCyfKxM_FaithfulQ1_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,4,3,Laypeople_final,846,3,FALSE,0.5433878070077947
2300,670d06c48fc41826ca81e227,670d06c48fc41826ca81e22b,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8aQxMT0DRCyfKxM_FaithfulQ1_3.png,FALSE,FS_8aQxMT0DRCyfKxM,FaithfulQ1,Photograph of a medieval castle in an anime cartoon with aliens and robot fighting each others,2024-10-14T11:55:48Z,Laypeople_final,0,FS_8aQxMT0DRCyfKxM_FaithfulQ1_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8aQxMT0DRCyfKxM_FaithfulQ1_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,4,3,Laypeople_final,846,4,TRUE,0.5882690645336479
2301,670d06cb8fc41826ca81e22c,670d06cb8fc41826ca81e22d,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8Cq4LpVii4K5Nyg_FaithfulQ5_0.png,FALSE,FS_8Cq4LpVii4K5Nyg,FaithfulQ5,"man and woman sitting on a bench in a park, looking at each other, both are with brown skin, both look like SIMs, woman with yellow dress",2024-10-14T11:55:55Z,Laypeople_final,0,FS_8Cq4LpVii4K5Nyg_FaithfulQ5_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8Cq4LpVii4K5Nyg_FaithfulQ5_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,2,1,Laypeople_final,1024,1,FALSE,0.906081986669019
2302,670d06cb8fc41826ca81e22c,670d06cb8fc41826ca81e22e,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8Cq4LpVii4K5Nyg_FaithfulQ5_1.png,FALSE,FS_8Cq4LpVii4K5Nyg,FaithfulQ5,"man and woman sitting on a bench in a park, looking at each other, both are with brown skin, both look like SIMs, woman with yellow dress",2024-10-14T11:55:55Z,Laypeople_final,0,FS_8Cq4LpVii4K5Nyg_FaithfulQ5_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8Cq4LpVii4K5Nyg_FaithfulQ5_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,2,1,Laypeople_final,1024,2,TRUE,0.866421540636907
2303,670d06cb8fc41826ca81e22c,670d06cb8fc41826ca81e22f,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8Cq4LpVii4K5Nyg_FaithfulQ5_2.png,FALSE,FS_8Cq4LpVii4K5Nyg,FaithfulQ5,"man and woman sitting on a bench in a park, looking at each other, both are with brown skin, both look like SIMs, woman with yellow dress",2024-10-14T11:55:55Z,Laypeople_final,0,FS_8Cq4LpVii4K5Nyg_FaithfulQ5_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8Cq4LpVii4K5Nyg_FaithfulQ5_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,2,1,Laypeople_final,1024,3,FALSE,0.8873447336986359
2304,670d06cb8fc41826ca81e22c,670d06cb8fc41826ca81e230,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8Cq4LpVii4K5Nyg_FaithfulQ5_3.png,FALSE,FS_8Cq4LpVii4K5Nyg,FaithfulQ5,"man and woman sitting on a bench in a park, looking at each other, both are with brown skin, both look like SIMs, woman with yellow dress",2024-10-14T11:55:55Z,Laypeople_final,0,FS_8Cq4LpVii4K5Nyg_FaithfulQ5_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8Cq4LpVii4K5Nyg_FaithfulQ5_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,2,1,Laypeople_final,1024,4,FALSE,0.8591678493120807
2305,670d07168fc41826ca81e231,670d07168fc41826ca81e232,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8Cq4LpVii4K5Nyg_FaithfulQ3_0.png,FALSE,FS_8Cq4LpVii4K5Nyg,FaithfulQ3,"paradise picture showing mountains in the back, lake with waterfall, palms and beautiful nature with flowers, no animals",2024-10-14T11:57:10Z,Laypeople_final,0,FS_8Cq4LpVii4K5Nyg_FaithfulQ3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8Cq4LpVii4K5Nyg_FaithfulQ3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,3,1,Laypeople_final,1024,1,FALSE,0.9388431658289644
2306,670d07168fc41826ca81e231,670d07168fc41826ca81e233,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8Cq4LpVii4K5Nyg_FaithfulQ3_1.png,FALSE,FS_8Cq4LpVii4K5Nyg,FaithfulQ3,"paradise picture showing mountains in the back, lake with waterfall, palms and beautiful nature with flowers, no animals",2024-10-14T11:57:10Z,Laypeople_final,0,FS_8Cq4LpVii4K5Nyg_FaithfulQ3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8Cq4LpVii4K5Nyg_FaithfulQ3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,3,1,Laypeople_final,1024,2,FALSE,0.9119135826509128
2307,670d07168fc41826ca81e231,670d07168fc41826ca81e234,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8Cq4LpVii4K5Nyg_FaithfulQ3_2.png,FALSE,FS_8Cq4LpVii4K5Nyg,FaithfulQ3,"paradise picture showing mountains in the back, lake with waterfall, palms and beautiful nature with flowers, no animals",2024-10-14T11:57:10Z,Laypeople_final,0,FS_8Cq4LpVii4K5Nyg_FaithfulQ3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8Cq4LpVii4K5Nyg_FaithfulQ3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,3,1,Laypeople_final,1024,3,TRUE,0.9149513081960476
